gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalServices,Recency_score,Frequency_score,Monetary_score,treatment,contract_score,tenure_norm,charge_norm,persuadability,churn_observed,persuadability_bin,churn_risk,uplift_score
Male,0,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.2,668.85,0,1,3,1,2,0,1.0,0.8055555555555556,0.4227368421052632,0.8262140350877194,0,Medium,17.131039,0.13050778
Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,1916.2,0,3,3,3,4,1,1.0,0.7222222222222222,0.8042105263157895,0.8775087719298246,0,High,27.05591,0.24259914
Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,1,1,5,1,3,1,1.0,0.9861111111111112,0.6345263157894736,0.922738596491228,1,High,49.167732,0.03291303
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,75.45,1,0,5,0,3,1,1.0,0.9861111111111112,0.6353684210526316,0.9229070175438596,0,High,53.280632,0.24555469
Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,4613.95,0,2,1,2,4,1,1.0,0.3194444444444444,0.8033684210526316,0.7565070175438596,0,Medium,26.826916,0.071313694
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),101.3,7261.25,0,4,1,4,4,1,0.0,0.0,0.8530526315789474,0.1706105263157895,1,Low,13.738568,-0.10204726
Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,53.1,2459.8,0,1,2,1,2,0,1.0,0.3611111111111111,0.4471578947368421,0.6977649122807018,1,Medium,20.488203,0.20696625
Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.85,2048.8,0,2,3,2,3,1,1.0,0.6666666666666667,0.7145263157894737,0.8429052631578947,0,High,29.302715,0.29779798
Female,0,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.25,163.55,0,2,5,2,2,1,1.0,0.9305555555555556,0.2884210526315789,0.8368508771929825,0,High,22.212503,-0.09118855
Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.6,2888.7,0,3,2,3,3,0,1.0,0.5416666666666667,0.7461052631578947,0.8117210526315789,0,Medium,24.775297,0.42421532
Female,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),60.15,2421.6,0,2,2,2,3,0,0.3,0.4166666666666666,0.5065263157894737,0.3763052631578947,0,Medium,19.787336,0.18131375
Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.95,2292.75,0,4,3,4,4,1,0.3,0.6805555555555556,0.8416842105263158,0.5225035087719299,0,Medium,21.360706,-0.024646461
Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.7,553.4,0,0,4,0,3,0,1.0,0.8888888888888888,0.5953684210526317,0.8857403508771929,0,High,25.988747,0.23647791
Male,0,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,54.8,3465.7,0,2,1,2,2,1,0.3,0.0833333333333333,0.4614736842105263,0.2672947368421052,0,Low,24.724586,0.26271448
Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,1210.4,1,1,3,1,2,1,1.0,0.6666666666666667,0.4172631578947368,0.7834526315789473,1,Medium,19.428299,0.21764004
Male,1,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),54.8,1291.3,0,1,3,1,2,0,1.0,0.6666666666666667,0.4614736842105263,0.7922947368421052,0,Medium,15.990612,0.10256583
Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),78.6,5356.45,1,5,1,5,3,0,0.3,0.0416666666666666,0.6618947368421052,0.294878947368421,1,Low,17.101273,0.1950899
Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.3,5200.8,0,4,1,4,4,0,0.3,0.2638888888888888,0.8446315789473684,0.3980929824561403,0,Medium,21.884794,0.081139624
Female,0,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,3237.05,0,4,1,4,2,0,0.0,0.1666666666666666,0.4513684210526316,0.1402736842105263,0,Low,19.65082,-0.011192083
Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.1,576.65,1,1,4,1,3,0,1.0,0.9027777777777778,0.6829473684210526,0.907422807017544,1,High,48.10069,0.35540238
Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.35,433.75,0,0,3,0,1,1,0.3,0.7222222222222222,0.1629473684210526,0.3992561403508772,0,Medium,16.618841,0.2683854
Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.6,1868.4,0,1,3,1,3,0,1.0,0.6805555555555556,0.7208421052631578,0.8483350877192982,0,High,41.332478,0.45791098
Male,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,80.8,5728.55,0,5,1,5,3,1,0.0,0.0,0.6804210526315789,0.1360842105263157,0,Low,11.0991125,-0.029425174
Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,825.7,1,0,4,0,3,0,1.0,0.8472222222222222,0.6311578947368421,0.8803982456140351,0,High,34.419563,0.15570493
Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,390.4,0,0,3,0,1,1,0.0,0.7083333333333333,0.1650526315789473,0.2455105263157894,0,Low,19.09712,0.18903643
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,93.55,1,2,5,2,4,0,1.0,0.9861111111111112,0.7877894736842105,0.9533912280701756,1,High,74.091415,0.27234405
Male,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.7,2845.15,0,2,2,2,4,0,1.0,0.5694444444444444,0.7637894736842106,0.8235912280701754,0,Medium,38.047703,0.24930656
Female,0,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,69.75,3894.4,0,4,1,4,3,1,0.0,0.2083333333333333,0.5873684210526315,0.1799736842105263,0,Low,11.6913,0.08074873
Female,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.0,886.4,0,0,2,0,1,1,0.0,0.375,0.1684210526315789,0.1461842105263157,0,Low,8.973731,0.06516628
Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.25,1021.55,0,3,4,3,4,0,1.0,0.8611111111111112,0.8021052631578948,0.9187543859649124,0,High,36.406887,0.13845453
Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,1,4,1,4,4,1,1.0,0.1944444444444444,0.8597894736842104,0.7302912280701754,1,Medium,24.89347,0.42896232
Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,268.4,0,0,3,0,1,0,1.0,0.8055555555555556,0.1679999999999999,0.7752666666666667,0,Medium,9.903705,0.05537939
Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,80.85,2204.35,0,4,2,4,3,0,0.3,0.625,0.6808421052631578,0.4736684210526316,0,Medium,15.35955,0.21817495
Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.9,1259.0,1,2,3,2,4,0,1.0,0.8055555555555556,0.7654736842105264,0.894761403508772,1,High,51.693527,0.017683536
Female,0,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,309.1,1,1,4,1,1,0,1.0,0.8333333333333334,0.2458947368421052,0.7991789473684211,0,Medium,15.12402,0.05591163
Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),93.3,6398.05,0,3,1,3,4,1,0.0,0.0416666666666666,0.7856842105263158,0.1696368421052631,0,Low,18.719454,0.074268445
Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.15,2257.75,1,3,2,3,3,0,1.0,0.6527777777777778,0.7507368421052633,0.845980701754386,1,High,29.485394,0.17618704
Male,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.85,6287.25,1,5,1,5,4,0,0.3,0.1944444444444444,0.9166315789473684,0.391659649122807,1,Medium,20.516142,0.13864926
Female,0,Yes,Yes,35,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),46.35,1662.05,0,3,2,3,2,1,0.0,0.5138888888888888,0.3903157894736842,0.2322298245614035,0,Low,6.6868134,0.076601386
Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.75,1350.15,1,1,3,1,3,1,1.0,0.7777777777777778,0.7136842105263158,0.8760701754385966,0,High,34.53323,0.25615764
Male,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.75,3600.65,0,4,2,4,3,0,0.3,0.375,0.6631578947368421,0.3951315789473684,0,Medium,18.552122,0.07127102
Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,1329.15,0,2,3,2,3,1,1.0,0.7638888888888888,0.7035789473684211,0.8698824561403509,0,High,30.484243,0.028968185
Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.7,45.7,1,0,5,0,2,0,1.0,0.9861111111111112,0.3848421052631579,0.872801754385965,1,High,56.34892,0.20558417
Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,422.5,0,0,3,0,1,1,0.3,0.6944444444444444,0.1650526315789473,0.3913438596491227,0,Medium,15.348761,0.07739081
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,1,0,5,0,3,1,1.0,0.9861111111111112,0.5890526315789474,0.9136438596491228,0,High,51.39267,0.156001
Male,0,Yes,Yes,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,67.85,4627.65,0,4,1,4,3,1,0.0,0.0694444444444444,0.5713684210526315,0.1351070175438596,0,Low,15.738906,-0.04072547
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,6717.9,0,4,1,4,4,0,0.0,0.0694444444444444,0.8896842105263159,0.1987701754385964,0,Low,20.001732,0.18495251
Female,0,Yes,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.6,97.1,1,2,5,2,2,0,1.0,0.9722222222222222,0.375578947368421,0.8667824561403509,1,High,42.997982,-0.16105562
Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1710.45,1,0,3,0,3,0,1.0,0.6805555555555556,0.6311578947368421,0.8303982456140351,0,High,30.927628,0.20024507
Female,1,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.5,637.4,0,1,4,1,3,0,1.0,0.875,0.6357894736842106,0.8896578947368421,0,High,27.006832,0.2422794
Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,117.95,0,0,5,0,1,0,1.0,0.9305555555555556,0.1696842105263157,0.8131035087719298,0,Medium,14.086684,0.04515346
Male,0,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.2,2460.55,0,3,1,3,2,1,0.0,0.25,0.3806315789473684,0.1511263157894737,0,Low,10.616764,-0.0031653196
Female,0,No,No,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.25,5464.65,1,3,1,3,4,0,0.0,0.2083333333333333,0.8021052631578948,0.2229210526315789,1,Low,21.60011,0.11777532
Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.85,2165.05,1,2,3,2,3,0,1.0,0.6666666666666667,0.7566315789473683,0.8513263157894736,1,High,32.51138,0.17744482
Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,100.45,4941.8,1,3,1,3,4,1,0.3,0.3194444444444444,0.8458947368421053,0.4150122807017544,0,Medium,22.858408,0.12829146
Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,1,0,5,0,2,0,1.0,0.9305555555555556,0.3970526315789474,0.8585771929824562,1,High,40.524097,0.028375953
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.2,181.1,1,1,5,1,3,1,1.0,0.9722222222222222,0.6753684210526316,0.926740350877193,0,High,51.788067,0.31745568
Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.1,341.45,1,2,5,2,3,0,1.0,0.9444444444444444,0.7334736842105263,0.9300280701754386,1,High,46.58013,0.03363341
Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.25,5731.85,0,5,1,5,3,0,0.0,0.0277777777777777,0.6673684210526316,0.1418070175438596,0,Low,12.244332,-0.05109536
Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,357.75,1,0,5,0,3,0,1.0,0.9305555555555556,0.6391578947368421,0.9069982456140352,1,High,38.535774,0.18295982
Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.7,4616.1,0,5,1,5,3,0,1.0,0.2638888888888888,0.7216842105263158,0.7235035087719298,0,Medium,17.310814,0.14164756
Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7,1,4,2,4,4,1,1.0,0.3472222222222222,0.8315789473684211,0.7704824561403508,0,Medium,30.020031,0.15111442
Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,589.25,0,0,2,0,1,0,0.3,0.5694444444444444,0.1692631578947368,0.3546859649122806,1,Low,10.335625,0.1636207
Male,0,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,750.1,0,3,3,3,3,1,1.0,0.8194444444444444,0.5204210526315789,0.8499175438596491,0,High,15.365026,0.14437649
Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,1410.25,0,0,2,0,2,0,1.0,0.6111111111111112,0.4202105263157895,0.7673754385964913,0,Medium,12.110188,0.08818449
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.45,830.85,1,1,4,1,3,0,1.0,0.8611111111111112,0.728,0.9039333333333333,1,High,47.917942,0.45063156
Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,743.5,0,0,2,0,1,1,0.0,0.4722222222222222,0.1717894736842105,0.1760245614035087,1,Low,7.031116,0.014380135
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,45.3,1,0,5,0,2,0,1.0,0.9861111111111112,0.3814736842105263,0.8721280701754387,0,High,41.675003,0.2570537
Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.1,7040.85,1,4,1,4,4,1,0.3,0.0694444444444444,0.8766315789473684,0.346159649122807,0,Low,25.425375,0.23460932
Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4,3865.45,0,4,1,4,3,1,0.3,0.2777777777777778,0.6349473684210527,0.3603228070175439,0,Low,16.592907,0.026521593
Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,0,6,1,6,4,1,0.0,0.1388888888888888,0.9107368421052632,0.2238140350877193,0,Low,14.2890215,0.04889916
Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.25,1340.1,0,2,3,2,3,1,1.0,0.7777777777777778,0.7263157894736842,0.8785964912280703,0,High,33.682503,0.02189374
Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.0,371.65,1,1,5,1,3,0,1.0,0.9305555555555556,0.6821052631578948,0.9155877192982456,1,High,45.891598,0.29622862
Male,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.7,1184.0,0,3,4,3,4,0,0.3,0.8333333333333334,0.8058947368421053,0.5611789473684211,0,Medium,26.397154,-0.0023016036
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.85,8477.7,0,6,1,6,4,0,0.0,0.0,0.984,0.1968,0,Low,6.8622336,-0.049469613
Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85,0,4,1,4,4,1,0.3,0.0138888888888888,0.8905263157894737,0.3322719298245614,0,Low,11.051057,-0.047417134
Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,456.85,0,0,3,0,1,1,0.3,0.6666666666666667,0.1696842105263157,0.3839368421052631,0,Medium,10.484723,0.16032144
Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,331.6,0,0,3,0,1,0,0.0,0.7916666666666666,0.1650526315789473,0.2705105263157895,0,Low,14.355614,-0.061636627
Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.6,6056.15,1,3,1,3,4,1,0.3,0.0694444444444444,0.7629473684210526,0.3234228070175438,1,Low,23.481031,0.18167037
Male,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.95,134.6,0,2,5,2,3,0,1.0,0.9722222222222222,0.5132631578947369,0.8943192982456141,0,High,20.412474,0.08635692
Female,0,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,125.5,0,0,5,0,1,1,1.0,0.9305555555555556,0.2109473684210526,0.8213561403508772,0,Medium,13.626883,0.038897306
Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.15,1390.6,1,2,3,2,3,0,1.0,0.7916666666666666,0.7423157894736843,0.8859631578947369,1,High,46.810665,0.18074706
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,1,0,5,0,1,1,1.0,0.9861111111111112,0.1701052631578947,0.8298543859649123,0,High,25.529858,0.18306659
Male,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,0,3,2,3,3,1,0.3,0.4305555555555556,0.5077894736842105,0.3807245614035087,0,Medium,17.51885,0.20165896
Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95,2737.05,0,3,2,3,3,0,1.0,0.4027777777777778,0.5385263157894737,0.7285385964912281,0,Medium,22.293015,0.20023243
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,74.3,0,0,5,0,3,0,1.0,0.9861111111111112,0.6256842105263157,0.9209701754385966,0,High,58.430935,0.21220988
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,0,0,5,0,3,0,1.0,0.9861111111111112,0.5945263157894737,0.914738596491228,0,High,39.990242,0.29865015
Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.8,2361.8,1,2,2,2,4,0,1.0,0.6388888888888888,0.7646315789473684,0.8445929824561403,1,High,41.434555,0.17093581
Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.35,1730.35,1,1,3,1,3,0,1.0,0.6944444444444444,0.6682105263157895,0.8419754385964912,1,High,35.932205,0.1830686
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55,6404.0,0,6,1,6,4,1,0.0,0.0138888888888888,0.7625263157894736,0.1566719298245613,0,Low,9.050681,-0.0049869195
Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,165.35,0,0,4,0,1,1,0.0,0.9027777777777778,0.1637894736842105,0.3035912280701754,0,Low,16.035458,-0.047119737
Female,1,No,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.45,1867.6,0,3,2,3,3,1,1.0,0.6111111111111112,0.5427368421052632,0.791880701754386,0,Medium,13.233699,0.15741372
Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,1043.3,0,0,3,0,3,0,1.0,0.7777777777777778,0.5865263157894738,0.8506385964912282,0,High,25.585678,0.13403025
Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,128.6,0,0,4,0,1,1,0.3,0.9027777777777778,0.1642105263157894,0.4536754385964912,1,Medium,16.149963,-0.09738
Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,7455.45,0,5,1,5,4,1,0.0,0.0416666666666666,0.9305263157894736,0.1986052631578947,0,Low,35.621704,0.0999742
Female,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.7,24.7,0,0,5,0,1,0,1.0,0.9861111111111112,0.208,0.8374333333333334,0,High,38.672684,0.40151355
